User_ID,가입일자,가입경로,기기,알림수신동의여부,signup_during_outage,total_events,active_days,last_active_date,routine_types_used,onboard_completed,days_to_onboard,active_days_7d,routine_count_7d,challenge_join_7d,challenge_explore_7d,notif_received,notif_opened,notif_open_rate,notif_ad_count,retained_d30,retained_d30_onboard,is_zero_event,consent_revoked,d30_window_hit_outage
U0000188,2025-05-25,Unknown,iOS,동의,False,125,25,2025-06-28,4,True,0.0,7,8,True,True,25,2,0.08,15,True,True,False,False,False
U0000189,2025-05-20,오가닉,iOS,동의,False,118,29,2025-06-28,4,False,,7,10,False,False,28,1,0.03571428571428571,19,True,,False,True,False
U0000190,2025-02-06,퍼포먼스광고,iOS,미동의,False,170,53,2025-05-04,4,True,0.0,7,9,True,True,0,0,,0,True,True,False,False,False
U0000191,2025-02-10,오가닉,iOS,동의,False,6,1,2025-02-10,2,False,,1,2,False,False,1,0,,0,False,,False,False,True
U0000192,2025-04-20,퍼포먼스광고,Android,동의,False,27,6,2025-04-25,1,False,,6,6,True,True,6,1,0.16666666666666666,1,False,,False,False,False
U0000193,2025-02-14,퍼포먼스광고,iOS,미동의,False,11,3,2025-02-16,3,False,,3,5,False,False,0,0,,0,False,,False,True,True
U0000194,2025-01-29,퍼포먼스광고,iOS,미동의,False,44,10,2025-02-08,4,True,0.0,7,14,True,True,0,0,,0,False,False,False,False,False
U0000195,2025-03-20,퍼포먼스광고,Android,동의,False,14,1,2025-03-20,4,True,0.0,1,7,False,False,1,0,,1,False,False,False,True,False
U0000196,2025-02-04,오가닉,iOS,동의,False,109,19,2025-02-24,4,False,,7,20,True,True,20,2,0.1,1,False,,False,False,False
U0000197,2025-03-05,오가닉,Android,미동의,False,10,1,2025-03-05,2,False,,1,5,False,False,0,0,,0,False,,False,False,False
U0000198,2025-05-04,오가닉,iOS,동의,False,7,1,2025-05-04,1,True,0.0,1,1,True,True,1,0,,0,False,False,False,False,False
U0000199,2025-03-12,퍼포먼스광고,iOS,동의,True,8,1,2025-03-15,2,False,,1,2,True,True,1,0,,1,False,,False,False,False
U0000200,2025-02-20,퍼포먼스광고,iOS,동의,False,444,76,2025-05-20,4,False,,7,20,True,True,76,12,0.15789473684210525,27,True,,False,False,False
U0000201,2025-04-03,퍼포먼스광고,Android,동의,False,13,1,2025-04-03,2,False,,1,3,True,True,1,0,,0,False,,False,False,False
U0000202,2025-05-12,오가닉,iOS,미동의,False,289,48,2025-06-30,4,True,0.0,7,14,True,True,0,0,,0,True,True,False,False,False
U0000203,2025-02-26,퍼포먼스광고,iOS,동의,False,594,83,2025-05-26,4,False,,7,27,True,True,83,6,0.07228915662650602,33,True,,False,False,False
U0000204,2025-02-06,오가닉,iOS,동의,False,259,56,2025-05-06,4,False,,7,12,False,False,56,5,0.08928571428571429,15,True,,False,False,False
U0000205,2025-05-19,퍼포먼스광고,Android,동의,False,27,3,2025-05-21,3,False,,3,6,True,True,3,0,,3,False,,False,True,False
U0000206,2025-04-01,오가닉,Android,동의,False,598,82,2025-06-29,4,False,,7,26,True,True,82,2,0.024390243902439025,52,True,,False,False,False
U0000207,2025-05-25,오가닉,Android,동의,False,89,22,2025-06-20,3,True,0.0,7,8,False,False,22,1,0.045454545454545456,17,False,False,False,False,False
U0000208,2025-02-17,오가닉,Android,동의,False,54,10,2025-03-03,4,False,,7,14,True,True,10,0,,3,False,,False,True,False
U0000209,2025-02-01,퍼포먼스광고,Android,동의,False,247,55,2025-05-01,4,False,,7,16,True,True,54,9,0.16666666666666666,12,True,,False,False,False
U0000210,2025-04-06,오가닉,Android,미동의,False,11,1,2025-04-06,3,False,,1,4,True,True,0,0,,0,False,,False,False,False
U0000211,2025-01-29,오가닉,iOS,동의,False,103,22,2025-02-23,4,True,0.0,7,12,True,True,22,2,0.09090909090909091,2,False,False,False,False,False
U0000212,2025-02-09,퍼포먼스광고,Android,동의,False,44,12,2025-02-22,4,False,,7,5,False,False,12,3,0.25,1,False,,False,False,True
U0000213,2025-02-10,퍼포먼스광고,iOS,동의,False,9,2,2025-02-11,2,False,,2,2,False,False,2,0,,0,False,,False,True,True
U0000214,2025-02-25,오가닉,iOS,동의,False,52,9,2025-03-05,4,True,0.0,7,13,True,True,9,0,,2,False,False,False,False,False
U0000215,2025-03-28,퍼포먼스광고,iOS,동의,False,41,8,2025-04-04,4,False,,7,14,True,True,8,0,,1,False,,False,False,False
U0000216,2025-04-27,퍼포먼스광고,Android,동의,False,66,14,2025-05-15,4,False,,7,14,False,False,14,1,0.07142857142857142,9,False,,False,False,False
U0000217,2025-02-20,오가닉,Android,미동의,False,10,2,2025-02-21,3,False,,2,5,False,False,0,0,,0,False,,False,False,False
U0000218,2025-05-12,오가닉,iOS,미동의,False,11,2,2025-05-13,3,True,0.0,2,4,True,True,0,0,,0,False,False,False,False,False
U0000219,2025-01-18,퍼포먼스광고,Android,동의,False,24,3,2025-01-20,4,False,,3,11,True,True,3,0,,0,False,,False,False,False
U0000220,2025-04-07,퍼포먼스광고,iOS,동의,False,86,17,2025-05-01,4,False,,7,12,False,False,17,4,0.23529411764705882,7,False,,False,False,False
U0000221,2025-02-18,오가닉,iOS,동의,False,10,2,2025-02-19,2,False,,2,3,False,False,2,0,,0,False,,False,False,False
U0000222,2025-03-23,오가닉,iOS,미동의,False,16,3,2025-03-25,3,False,,3,6,False,False,0,0,,0,False,,False,False,False
U0000223,2025-02-25,퍼포먼스광고,iOS,동의,False,47,7,2025-03-03,3,False,,7,13,True,True,7,1,0.14285714285714285,1,False,,False,False,False
U0000224,2025-02-02,오가닉,Android,동의,False,602,80,2025-05-02,4,False,,7,37,True,True,80,6,0.075,24,True,,False,False,False
U0000225,2025-05-14,퍼포먼스광고,Android,동의,False,103,13,2025-05-29,4,True,0.0,7,18,True,True,13,2,0.15384615384615385,7,False,False,False,False,False
U0000226,2025-05-11,퍼포먼스광고,Android,미동의,False,86,14,2025-05-24,4,False,,7,19,True,True,0,0,,0,False,,False,False,False
U0000227,2025-03-20,오가닉,iOS,동의,False,491,74,2025-06-17,4,True,0.0,7,26,True,True,74,7,0.0945945945945946,41,True,True,False,False,False
U0000228,2025-02-28,퍼포먼스광고,Android,동의,False,11,1,2025-02-28,3,False,,1,5,False,False,1,1,1.0,0,False,,False,False,False
U0000229,2025-03-27,오가닉,iOS,동의,False,519,77,2025-06-23,4,True,0.0,7,16,True,True,77,4,0.05194805194805195,47,True,True,False,False,False
U0000230,2025-04-23,오가닉,Android,동의,False,36,8,2025-04-30,3,False,,7,8,True,True,8,0,,1,False,,False,False,False
U0000231,2025-02-08,오가닉,iOS,동의,False,3,1,2025-02-08,1,False,,1,1,False,False,1,0,,0,False,,False,False,True
U0000232,2025-02-10,퍼포먼스광고,Android,동의,False,29,2,2025-02-11,4,True,0.0,2,14,True,True,2,0,,0,False,False,False,True,True
U0000233,2025-04-04,오가닉,iOS,미동의,False,3,1,2025-04-04,0,True,0.0,1,0,False,False,0,0,,0,False,False,False,False,False
U0000234,2025-02-06,오가닉,Android,동의,False,214,57,2025-05-05,4,False,,7,10,False,False,56,6,0.10714285714285714,21,True,,False,False,False
U0000235,2025-04-08,퍼포먼스광고,iOS,동의,False,29,4,2025-04-11,3,True,0.0,4,3,True,True,4,0,,1,False,False,False,False,False
U0000236,2025-04-10,퍼포먼스광고,Android,미동의,False,387,72,2025-06-30,4,True,0.0,7,21,True,True,0,0,,0,True,True,False,False,False
U0000237,2025-02-11,퍼포먼스광고,Android,동의,False,485,74,2025-05-11,4,False,,7,21,True,True,73,8,0.1095890410958904,21,True,,False,False,True
U0000238,2025-02-17,오가닉,iOS,미동의,False,38,9,2025-02-27,4,False,,7,13,False,False,0,0,,0,False,,False,False,False
U0000239,2025-05-20,오가닉,Android,동의,False,15,1,2025-05-20,3,False,,1,4,True,True,1,0,,1,False,,False,True,False
U0000240,2025-03-12,퍼포먼스광고,Android,동의,True,447,77,2025-06-09,4,False,,4,8,False,False,77,7,0.09090909090909091,36,True,,False,False,False
U0000241,2025-05-11,퍼포먼스광고,iOS,동의,False,37,6,2025-05-16,3,False,,6,15,False,False,6,0,,3,False,,False,False,False
U0000242,2025-03-17,오가닉,iOS,미동의,False,52,7,2025-03-23,4,True,0.0,7,13,True,True,0,0,,0,False,False,False,False,False
U0000243,2025-04-10,오가닉,iOS,미동의,False,210,65,2025-06-30,4,False,,7,12,False,False,0,0,,0,True,,False,False,False
U0000244,2025-03-26,오가닉,Android,동의,False,230,62,2025-06-23,4,True,0.0,7,17,True,True,61,7,0.11475409836065574,34,True,True,False,False,False
U0000245,2025-02-11,퍼포먼스광고,Android,동의,False,45,8,2025-02-18,4,False,,7,15,True,True,8,0,,0,False,,False,False,True
U0000246,2025-03-15,퍼포먼스광고,iOS,동의,False,95,12,2025-03-26,4,True,0.0,7,18,True,True,12,2,0.16666666666666666,4,False,False,False,True,False
U0000247,2025-02-16,오가닉,iOS,동의,False,28,1,2025-02-16,4,False,,1,10,True,True,1,0,,0,False,,False,True,False
U0000248,2025-01-16,퍼포먼스광고,iOS,동의,False,16,2,2025-01-17,3,True,0.0,2,6,False,False,2,0,,0,False,False,False,True,False
U0000249,2025-02-22,퍼포먼스광고,iOS,동의,False,13,1,2025-02-22,2,True,0.0,1,3,True,True,1,0,,0,False,False,False,False,False
U0000250,2025-03-30,오가닉,iOS,미동의,False,44,14,2025-04-13,3,False,,7,10,False,False,0,0,,0,False,,False,False,False
U0000251,2025-02-04,퍼포먼스광고,iOS,미동의,False,179,57,2025-04-30,4,False,,7,10,True,True,0,0,,0,True,,False,False,False
U0000252,2025-01-20,퍼포먼스광고,Android,동의,False,9,1,2025-01-20,1,False,,1,3,False,False,1,0,,0,False,,False,False,False
U0000253,2025-05-18,오가닉,Android,미동의,False,106,29,2025-06-30,4,True,0.0,7,11,True,True,0,0,,0,True,True,False,False,False
U0000254,2025-05-03,퍼포먼스광고,iOS,미동의,False,97,12,2025-05-15,4,False,,7,31,True,True,0,0,,0,False,,False,False,False
U0000255,2025-02-13,퍼포먼스광고,iOS,미동의,False,29,8,2025-02-20,4,True,0.0,7,15,False,False,0,0,,0,False,False,False,False,True
U0000256,2025-05-07,오가닉,Android,미동의,False,22,5,2025-05-11,4,False,,5,11,False,False,0,0,,0,False,,False,False,False
U0000257,2025-02-03,퍼포먼스광고,Android,미동의,False,409,81,2025-05-03,4,False,,7,18,True,True,0,0,,0,True,,False,False,False
U0000258,2025-03-08,오가닉,iOS,동의,False,37,3,2025-03-10,3,True,0.0,3,15,False,False,3,0,,1,False,False,False,False,False
U0000259,2025-04-30,퍼포먼스광고,iOS,동의,False,44,7,2025-05-06,4,True,0.0,7,15,True,True,7,3,0.42857142857142855,3,False,False,False,True,False
U0000260,2025-03-03,오가닉,Android,동의,False,45,8,2025-03-11,4,False,,7,13,False,False,8,0,,2,False,,False,False,False
U0000261,2025-02-13,오가닉,iOS,동의,False,9,1,2025-02-13,2,True,0.0,1,3,False,False,1,0,,0,False,False,False,True,True
U0000262,2025-05-12,오가닉,iOS,동의,False,23,1,2025-05-12,3,True,0.0,1,8,True,True,1,0,,1,False,False,False,False,False
U0000263,2025-04-10,퍼포먼스광고,Android,동의,False,13,1,2025-04-10,3,False,,1,3,True,True,1,0,,0,False,,False,False,False
U0000264,2025-04-11,퍼포먼스광고,Android,미동의,False,13,1,2025-04-11,2,False,,1,3,True,True,0,0,,0,False,,False,True,False
U0000265,2025-05-03,오가닉,Android,동의,False,14,1,2025-05-03,2,True,0.0,1,4,True,True,1,1,1.0,0,False,False,False,False,False
U0000266,2025-04-06,퍼포먼스광고,Android,동의,False,8,1,2025-04-06,2,True,0.0,1,2,True,True,1,0,,0,False,False,False,False,False
U0000267,2025-02-12,오가닉,iOS,미동의,False,165,55,2025-05-12,4,True,0.0,7,8,True,True,1,0,,0,False,False,False,False,True
U0000268,2025-04-16,퍼포먼스광고,iOS,동의,False,9,1,2025-04-16,2,False,,1,3,False,False,1,0,,0,False,,False,False,False
U0000269,2025-04-20,오가닉,Android,동의,False,413,66,2025-06-30,4,False,,7,16,True,True,65,5,0.07692307692307693,36,True,,False,False,False
U0000270,2025-02-04,오가닉,iOS,동의,False,507,75,2025-05-03,4,True,0.0,7,16,True,True,75,9,0.12,25,True,True,False,False,False
U0000271,2025-02-26,오가닉,Android,동의,False,13,4,2025-03-01,3,False,,4,5,False,False,4,0,,2,False,,False,True,False
U0000272,2025-04-10,퍼포먼스광고,iOS,미동의,False,20,2,2025-04-11,3,True,0.0,2,7,True,True,0,0,,0,False,False,False,False,False
U0000273,2025-04-03,퍼포먼스광고,iOS,동의,False,63,12,2025-04-17,4,True,0.0,7,15,False,False,12,2,0.16666666666666666,4,False,False,False,False,False
U0000274,2025-02-13,오가닉,iOS,동의,False,256,55,2025-05-13,4,True,0.0,7,15,True,True,55,8,0.14545454545454545,16,True,True,False,False,True
U0000275,2025-01-24,퍼포먼스광고,iOS,미동의,False,53,21,2025-02-25,4,False,,7,8,False,False,0,0,,0,True,,False,False,False
U0000276,2025-02-04,퍼포먼스광고,iOS,미동의,False,442,84,2025-05-04,4,True,0.0,7,35,True,True,0,0,,0,True,True,False,False,False
U0000277,2025-05-09,퍼포먼스광고,Unknown,동의,False,145,35,2025-06-29,4,True,0.0,7,9,True,True,35,3,0.08571428571428572,23,True,True,False,False,False
U0000278,2025-01-06,오가닉,iOS,동의,False,50,7,2025-01-12,4,True,0.0,7,11,True,True,7,0,,2,False,False,False,False,False
U0000279,2025-02-27,오가닉,Android,동의,False,17,1,2025-02-27,2,False,,1,5,True,True,1,0,,0,False,,False,False,False
U0000280,2025-02-17,퍼포먼스광고,iOS,동의,False,74,18,2025-03-10,4,False,,7,11,False,False,18,1,0.05555555555555555,3,False,,False,False,False
U0000281,2025-05-19,퍼포먼스광고,iOS,동의,False,371,43,2025-06-30,4,True,0.0,7,21,True,True,44,3,0.06818181818181818,27,True,True,False,False,False
U0000282,2025-04-30,오가닉,Android,동의,False,10,1,2025-04-30,2,True,0.0,1,2,True,True,1,1,1.0,1,False,False,False,False,False
U0000283,2025-02-02,오가닉,Android,미동의,False,168,64,2025-05-02,4,False,,7,7,False,False,0,0,,0,True,,False,False,False
U0000284,2025-03-30,오가닉,Android,미동의,False,169,61,2025-06-27,4,True,0.0,7,12,True,True,0,0,,0,True,True,False,False,False
U0000285,2025-02-08,퍼포먼스광고,iOS,미동의,False,63,16,2025-02-26,4,False,,7,16,False,False,0,0,,0,False,,False,True,True
U0000286,2025-04-03,퍼포먼스광고,Android,동의,False,12,2,2025-04-04,4,True,0.0,2,4,False,False,2,0,,1,False,False,False,False,False
U0000287,2025-01-09,퍼포먼스광고,Android,동의,False,554,78,2025-04-08,4,True,0.0,7,20,True,True,78,11,0.14102564102564102,15,True,True,False,False,False
U0000288,2025-02-02,오가닉,iOS,미동의,False,60,8,2025-02-09,4,False,,7,24,True,True,0,0,,0,False,,False,False,False
U0000289,2025-05-18,오가닉,iOS,동의,False,10,3,2025-05-20,1,True,0.0,3,1,False,False,3,0,,0,False,False,False,False,False
U0000290,2025-01-27,퍼포먼스광고,iOS,동의,False,546,79,2025-04-26,4,True,0.0,7,22,True,True,79,11,0.13924050632911392,14,True,True,False,False,False
U0000291,2025-02-03,퍼포먼스광고,iOS,동의,False,8,1,2025-02-03,3,False,,1,3,False,False,1,0,,0,False,,False,False,False
U0000292,2025-02-12,오가닉,Android,미동의,False,39,15,2025-03-04,3,True,0.0,7,9,False,False,0,0,,0,False,False,False,False,True
U0000293,2025-02-12,퍼포먼스광고,iOS,동의,False,56,9,2025-02-23,4,False,,7,22,False,False,9,2,0.2222222222222222,2,False,,False,False,True
U0000294,2025-02-18,퍼포먼스광고,iOS,미동의,False,71,15,2025-03-08,4,True,0.0,7,16,False,False,0,0,,0,False,False,False,False,False
U0000295,2025-01-28,Unknown,Android,동의,False,55,10,2025-02-08,4,False,,7,13,True,True,10,2,0.2,0,False,,False,False,False
U0000296,2025-02-03,퍼포먼스광고,iOS,동의,False,25,4,2025-02-06,3,False,,4,5,True,True,4,1,0.25,0,False,,False,False,False
U0000297,2025-03-28,퍼포먼스광고,iOS,동의,False,9,1,2025-03-28,3,False,,1,4,False,False,1,0,,1,False,,False,False,False
U0000298,2025-01-09,오가닉,Android,동의,False,85,6,2025-01-14,4,False,,6,25,True,True,6,1,0.16666666666666666,2,False,,False,True,False
U0000299,2025-03-07,퍼포먼스광고,Android,미동의,False,17,4,2025-03-12,4,True,0.0,4,4,True,True,0,0,,0,False,False,False,False,False
U0000300,2025-02-09,퍼포먼스광고,iOS,미동의,False,321,77,2025-05-09,4,False,,6,19,False,False,0,0,,0,True,,False,False,True
U0000301,2025-02-12,오가닉,Android,동의,False,499,82,2025-05-12,4,True,0.0,7,16,True,True,83,10,0.12048192771084337,26,True,True,False,False,True
U0000302,2025-05-13,오가닉,Android,동의,False,166,34,2025-06-30,4,False,,7,11,True,True,34,0,,25,True,,False,False,False
U0000303,2025-02-17,퍼포먼스광고,Android,동의,False,233,59,2025-05-17,4,False,,7,6,True,False,59,5,0.0847457627118644,22,True,,False,False,False
U0000304,2025-05-18,오가닉,iOS,동의,False,116,13,2025-05-30,4,True,0.0,7,17,True,True,13,0,,10,False,False,False,False,False
U0000305,2025-03-14,퍼포먼스광고,iOS,미동의,True,13,4,2025-03-18,3,False,,4,5,True,True,0,0,,0,False,,False,False,False
U0000306,2025-03-26,퍼포먼스광고,Android,미동의,False,46,8,2025-04-02,3,False,,7,13,True,True,2,0,,0,False,,False,False,False
U0000307,2025-02-08,퍼포먼스광고,Android,동의,False,217,55,2025-05-05,4,True,0.0,7,8,True,True,55,7,0.12727272727272726,15,True,True,False,False,True
U0000308,2025-03-20,오가닉,iOS,미동의,False,46,14,2025-04-07,4,True,0.0,7,11,True,True,0,0,,0,False,False,False,False,False
U0000309,2025-05-26,퍼포먼스광고,iOS,동의,False,15,3,2025-05-28,2,True,0.0,3,4,True,True,3,1,0.3333333333333333,1,False,False,False,False,False
U0000310,2025-02-20,퍼포먼스광고,Android,동의,False,30,7,2025-02-26,3,False,,7,11,True,False,7,0,,0,False,,False,False,False
U0000311,2025-05-17,퍼포먼스광고,iOS,동의,False,137,29,2025-06-21,4,True,0.0,7,17,True,True,29,2,0.06896551724137931,17,True,True,False,False,False
U0000312,2025-02-25,오가닉,Android,동의,False,602,76,2025-05-25,4,False,,7,42,True,True,76,5,0.06578947368421052,35,True,,False,False,False
U0000313,2025-02-24,퍼포먼스광고,iOS,동의,False,267,57,2025-05-23,4,False,,7,19,True,True,56,6,0.10714285714285714,17,True,,False,False,False
U0000314,2025-05-09,오가닉,iOS,동의,False,48,11,2025-05-19,4,True,0.0,7,12,True,True,11,0,,7,False,False,False,False,False
U0000315,2025-05-01,오가닉,iOS,동의,False,384,58,2025-06-30,4,False,,7,16,True,True,58,5,0.08620689655172414,33,True,,False,False,False
U0000316,2025-01-18,퍼포먼스광고,Android,동의,False,27,2,2025-01-19,4,False,,2,7,True,True,2,1,0.5,0,False,,False,False,False
U0000317,2025-03-05,퍼포먼스광고,iOS,동의,False,18,2,2025-03-06,3,False,,2,6,False,False,2,1,0.5,0,False,,False,False,False
U0000318,2025-03-29,오가닉,iOS,동의,False,20,4,2025-04-01,3,False,,4,7,False,False,4,1,0.25,2,False,,False,False,False
U0000319,2025-02-03,오가닉,iOS,동의,False,57,7,2025-02-09,4,True,0.0,7,14,True,True,7,0,,0,False,False,False,False,False
U0000320,2025-02-05,오가닉,Android,동의,False,56,13,2025-02-18,4,True,0.0,7,8,True,True,13,2,0.15384615384615385,3,False,False,False,False,False
U0000321,2025-04-27,퍼포먼스광고,iOS,동의,False,122,11,2025-05-07,4,True,0.0,7,22,True,True,11,0,,9,False,False,False,False,False
U0000322,2025-04-05,오가닉,iOS,동의,False,7,1,2025-04-05,2,True,0.0,1,2,False,False,1,0,,0,False,False,False,False,False
U0000323,2025-04-29,오가닉,iOS,미동의,False,5,1,2025-04-29,1,False,,1,2,False,False,0,0,,0,False,,False,False,False
U0000324,2025-01-18,퍼포먼스광고,iOS,미동의,False,13,1,2025-01-18,2,True,0.0,1,2,True,True,0,0,,0,False,False,False,False,False
U0000325,2025-01-04,오가닉,Android,동의,False,16,2,2025-01-05,3,False,,2,7,False,False,2,1,0.5,0,False,,False,False,False
U0000326,2025-03-24,퍼포먼스광고,Android,동의,False,12,1,2025-03-24,1,False,,1,1,True,True,1,0,,0,False,,False,False,False
U0000327,2025-02-16,퍼포먼스광고,iOS,동의,False,49,4,2025-02-19,4,False,,4,22,False,False,4,0,,0,False,,False,False,False
U0000328,2025-05-15,퍼포먼스광고,Android,미동의,False,8,1,2025-05-15,3,False,,1,4,False,False,0,0,,0,False,,False,False,False
U0000329,2025-02-13,오가닉,Android,미동의,False,95,21,2025-03-09,4,True,0.0,7,17,True,True,0,0,,0,False,False,False,False,True
