User_ID,가입일자,가입경로,기기,알림수신동의여부,알림수신동의_변경일자,signup_during_outage
U0000457,2025-01-18,퍼포먼스광고,iOS,미동의,,False
U0000458,2025-03-12,퍼포먼스광고,Android,동의,,True
U0000459,2025-01-22,퍼포먼스광고,Android,미동의,2025-02-24,False
U0000460,2025-02-14,퍼포먼스광고,Android,미동의,,False
U0000461,2025-04-26,오가닉,Android,동의,2025-06-03,False
U0000462,2025-02-15,오가닉,iOS,동의,,False
U0000463,2025-02-24,오가닉,iOS,동의,,False
U0000464,2025-01-13,퍼포먼스광고,iOS,동의,,False
U0000465,2025-02-15,퍼포먼스광고,Android,동의,,False
U0000466,2025-02-02,오가닉,iOS,동의,,False
U0000467,2025-01-31,퍼포먼스광고,Android,동의,2025-04-18,False
U0000468,2025-02-01,퍼포먼스광고,iOS,동의,,False
U0000469,2025-01-26,퍼포먼스광고,Android,미동의,,False
U0000470,2025-02-22,퍼포먼스광고,iOS,미동의,,False
U0000471,2025-01-14,퍼포먼스광고,Android,동의,2025-05-03,False
U0000472,2025-01-23,퍼포먼스광고,Android,동의,2025-03-14,False
U0000473,2025-04-18,오가닉,Android,동의,2025-05-05,False
U0000474,2025-02-22,퍼포먼스광고,Android,미동의,,False
U0000475,2025-04-08,오가닉,iOS,미동의,,False
U0000476,2025-02-05,퍼포먼스광고,Android,동의,2025-04-23,False
U0000477,2025-02-26,퍼포먼스광고,iOS,동의,,False
U0000478,2025-03-27,퍼포먼스광고,Android,동의,,False
U0000479,2025-02-16,오가닉,Android,미동의,,False
U0000480,2025-03-25,오가닉,Android,미동의,,False
U0000481,2025-03-07,오가닉,iOS,동의,,False
U0000482,2025-04-26,오가닉,Android,미동의,,False
U0000483,2025-01-29,퍼포먼스광고,iOS,동의,,False
U0000484,2025-05-14,퍼포먼스광고,iOS,동의,,False
U0000485,2025-01-07,퍼포먼스광고,iOS,미동의,2025-04-13,False
U0000486,2025-04-10,퍼포먼스광고,Android,동의,,False
U0000487,2025-02-14,퍼포먼스광고,iOS,동의,,False
U0000488,2025-04-07,퍼포먼스광고,iOS,미동의,,False
U0000489,2025-05-08,퍼포먼스광고,Android,동의,,False
U0000490,2025-01-23,퍼포먼스광고,Android,동의,,False
U0000491,2025-01-27,퍼포먼스광고,iOS,동의,,False
U0000492,2025-03-06,오가닉,iOS,동의,,False
U0000493,2025-02-09,퍼포먼스광고,iOS,미동의,,False
U0000494,2025-02-24,퍼포먼스광고,Android,동의,,False
U0000495,2025-02-02,오가닉,iOS,동의,,False
U0000496,2025-05-23,퍼포먼스광고,Android,미동의,2025-06-13,False
U0000497,2025-01-01,퍼포먼스광고,iOS,미동의,,False
U0000498,2025-04-16,퍼포먼스광고,Android,미동의,,False
U0000499,2025-01-16,오가닉,iOS,동의,,False
U0000500,2025-02-24,퍼포먼스광고,Android,미동의,,False
U0000501,2025-04-18,퍼포먼스광고,iOS,미동의,,False
U0000502,2025-02-08,오가닉,iOS,미동의,,False
U0000503,2025-02-24,오가닉,Android,동의,,False
U0000504,2025-02-20,퍼포먼스광고,iOS,동의,,False
U0000505,2025-03-23,퍼포먼스광고,iOS,동의,2025-04-25,False
U0000506,2025-01-26,퍼포먼스광고,Android,동의,,False
U0000507,2025-02-21,퍼포먼스광고,iOS,동의,,False
U0000508,2025-04-29,퍼포먼스광고,iOS,동의,2025-06-22,False
U0000509,2025-04-23,퍼포먼스광고,Android,동의,2025-05-20,False
U0000510,2025-02-16,오가닉,Android,미동의,,False
U0000511,2025-02-26,퍼포먼스광고,iOS,미동의,,False
U0000512,2025-05-22,퍼포먼스광고,iOS,미동의,,False
U0000513,2025-02-05,오가닉,Android,동의,,False
U0000514,2025-01-08,퍼포먼스광고,Android,미동의,,False
U0000515,2025-03-03,오가닉,iOS,동의,,False
U0000516,2025-05-02,퍼포먼스광고,iOS,동의,,False
U0000517,2025-02-01,퍼포먼스광고,iOS,동의,,False
U0000518,2025-05-24,퍼포먼스광고,Android,미동의,,False
U0000519,2025-04-16,오가닉,iOS,동의,,False
U0000520,2025-02-16,퍼포먼스광고,Android,동의,,False
U0000521,2025-01-21,오가닉,Android,미동의,,False
U0000522,2025-04-02,퍼포먼스광고,Android,동의,,False
U0000523,2025-02-24,오가닉,iOS,동의,,False
U0000524,2025-01-23,퍼포먼스광고,iOS,동의,,False
U0000525,2025-01-26,퍼포먼스광고,Android,동의,,False
U0000526,2025-04-24,오가닉,iOS,미동의,,False
U0000527,2025-03-06,퍼포먼스광고,iOS,미동의,,False
U0000528,2025-01-08,오가닉,iOS,미동의,,False
U0000529,2025-03-06,퍼포먼스광고,iOS,미동의,,False
U0000530,2025-04-07,오가닉,iOS,미동의,,False
U0000531,2025-02-21,오가닉,Android,미동의,,False
U0000532,2025-05-19,오가닉,iOS,동의,,False
U0000533,2025-03-02,퍼포먼스광고,Android,미동의,2025-06-03,False
U0000534,2025-05-22,오가닉,iOS,동의,,False
U0000535,2025-02-19,퍼포먼스광고,iOS,동의,,False
U0000536,2025-05-13,오가닉,iOS,동의,,False
U0000537,2025-03-12,퍼포먼스광고,iOS,동의,,True
U0000538,2025-05-17,오가닉,Android,동의,,False
U0000539,2025-02-07,오가닉,Android,동의,2025-03-17,False
U0000540,2025-03-24,오가닉,Android,미동의,2025-05-29,False
U0000541,2025-04-01,Unknown,iOS,미동의,2025-05-31,False
U0000542,2025-02-24,퍼포먼스광고,Android,미동의,,False
U0000543,2025-03-04,퍼포먼스광고,Android,미동의,,False
U0000544,2025-03-02,오가닉,iOS,미동의,,False
U0000545,2025-01-30,오가닉,iOS,미동의,,False
U0000546,2025-05-23,퍼포먼스광고,iOS,미동의,,False
U0000547,2025-05-13,퍼포먼스광고,Android,미동의,,False
U0000548,2025-05-03,퍼포먼스광고,iOS,동의,,False
U0000549,2025-02-09,오가닉,Android,동의,,False
U0000550,2025-05-09,오가닉,iOS,동의,2025-05-25,False
U0000551,2025-02-11,퍼포먼스광고,iOS,동의,,False
U0000552,2025-04-27,퍼포먼스광고,iOS,미동의,,False
U0000553,2025-05-21,퍼포먼스광고,iOS,미동의,,False
U0000554,2025-05-05,오가닉,Android,미동의,,False
U0000555,2025-04-23,퍼포먼스광고,iOS,미동의,,False
U0000556,2025-05-24,퍼포먼스광고,Android,동의,,False
U0000557,2025-02-11,퍼포먼스광고,Android,동의,,False
U0000558,2025-04-05,오가닉,iOS,동의,,False
U0000559,2025-02-11,오가닉,Android,동의,,False
U0000560,2025-03-14,퍼포먼스광고,Android,동의,,True
U0000561,2025-04-07,오가닉,iOS,동의,,False
U0000562,2025-02-28,오가닉,iOS,동의,,False
U0000563,2025-03-06,퍼포먼스광고,Android,미동의,,False
U0000564,2025-02-10,오가닉,Android,동의,,False
U0000565,2025-04-09,오가닉,Android,동의,,False
U0000566,2025-02-21,오가닉,iOS,미동의,,False
U0000567,2025-02-21,오가닉,iOS,동의,,False
U0000568,2025-02-19,퍼포먼스광고,Android,미동의,,False
U0000569,2025-02-25,오가닉,iOS,동의,2025-06-24,False
U0000570,2025-03-18,오가닉,iOS,미동의,,False
U0000571,2025-01-09,퍼포먼스광고,iOS,동의,,False
U0000572,2025-02-15,퍼포먼스광고,Android,동의,,False
U0000573,2025-01-03,오가닉,iOS,동의,,False
U0000574,2025-04-27,퍼포먼스광고,Android,동의,,False
U0000575,2025-02-08,오가닉,Android,미동의,,False
U0000576,2025-05-03,퍼포먼스광고,Android,미동의,,False
U0000577,2025-01-22,퍼포먼스광고,iOS,미동의,,False
U0000578,2025-02-19,퍼포먼스광고,Android,미동의,,False
U0000579,2025-05-15,퍼포먼스광고,iOS,동의,,False
U0000580,2025-03-30,퍼포먼스광고,Android,동의,,False
U0000581,2025-03-25,퍼포먼스광고,Android,미동의,,False
U0000582,2025-04-20,퍼포먼스광고,iOS,동의,,False
U0000583,2025-02-19,퍼포먼스광고,iOS,동의,,False
U0000584,2025-05-22,퍼포먼스광고,Android,동의,,False
U0000585,2025-02-16,퍼포먼스광고,iOS,동의,,False
U0000586,2025-03-24,퍼포먼스광고,iOS,동의,,False
U0000587,2025-02-04,퍼포먼스광고,Android,동의,2025-05-01,False
U0000588,2025-01-31,퍼포먼스광고,iOS,동의,2025-04-18,False
U0000589,2025-03-18,퍼포먼스광고,iOS,동의,2025-05-17,False
U0000590,2025-01-18,퍼포먼스광고,Android,미동의,,False
U0000591,2025-05-22,오가닉,Android,동의,,False
U0000592,2025-01-29,오가닉,Android,동의,,False
U0000593,2025-05-10,퍼포먼스광고,iOS,동의,,False
U0000594,2025-02-13,오가닉,Android,동의,,False
U0000595,2025-03-04,퍼포먼스광고,iOS,동의,,False
U0000596,2025-01-25,퍼포먼스광고,iOS,미동의,,False
U0000597,2025-02-16,오가닉,Android,동의,2025-05-10,False
U0000598,2025-04-04,오가닉,Android,동의,,False
U0000599,2025-04-03,퍼포먼스광고,iOS,동의,,False
U0000600,2025-01-17,퍼포먼스광고,iOS,동의,,False
U0000601,2025-02-05,퍼포먼스광고,iOS,동의,,False
U0000602,2025-02-04,퍼포먼스광고,Android,동의,,False
U0000603,2025-02-11,퍼포먼스광고,Android,동의,,False
U0000604,2025-01-18,퍼포먼스광고,Android,동의,,False
U0000605,2025-03-06,오가닉,iOS,미동의,,False
U0000606,2025-02-26,오가닉,Android,동의,,False
U0000607,2025-02-19,퍼포먼스광고,Android,미동의,,False
U0000608,2025-01-24,퍼포먼스광고,iOS,미동의,,False
U0000609,2025-02-28,오가닉,iOS,동의,2025-04-08,False
U0000610,2025-04-07,오가닉,iOS,동의,,False
U0000611,2025-02-12,오가닉,Android,미동의,2025-03-01,False
U0000612,2025-02-28,오가닉,Android,동의,,False
U0000613,2025-04-05,퍼포먼스광고,iOS,동의,,False
U0000614,2025-04-29,퍼포먼스광고,Android,미동의,,False
U0000615,2025-01-15,오가닉,iOS,동의,,False
U0000616,2025-02-01,오가닉,iOS,동의,2025-04-09,False
U0000617,2025-01-20,퍼포먼스광고,iOS,미동의,,False
U0000618,2025-02-27,오가닉,iOS,동의,,False
U0000619,2025-02-18,퍼포먼스광고,Android,동의,,False
U0000620,2025-01-02,퍼포먼스광고,iOS,미동의,2025-03-12,False
U0000621,2025-02-21,퍼포먼스광고,iOS,미동의,,False
U0000622,2025-01-08,오가닉,Android,동의,,False
U0000623,2025-05-26,퍼포먼스광고,Android,미동의,,False
U0000624,2025-01-27,오가닉,Android,미동의,2025-05-12,False
U0000625,2025-01-04,오가닉,Android,미동의,,False
U0000626,2025-01-28,오가닉,iOS,미동의,2025-02-22,False
U0000627,2025-03-16,오가닉,Android,동의,2025-05-30,False
U0000628,2025-05-04,오가닉,iOS,미동의,2025-06-06,False
U0000629,2025-02-23,퍼포먼스광고,iOS,미동의,,False
U0000630,2025-02-22,퍼포먼스광고,Android,동의,,False
U0000631,2025-02-05,오가닉,Android,동의,,False
U0000632,2025-01-08,오가닉,Android,동의,,False
U0000633,2025-04-21,퍼포먼스광고,Android,미동의,,False
U0000634,2025-02-13,퍼포먼스광고,Android,동의,,False
U0000635,2025-05-20,퍼포먼스광고,Android,미동의,,False
U0000636,2025-02-02,퍼포먼스광고,iOS,동의,,False
U0000637,2025-02-26,퍼포먼스광고,iOS,동의,,False
U0000638,2025-02-08,오가닉,iOS,동의,,False
U0000639,2025-05-14,퍼포먼스광고,Android,동의,,False
U0000640,2025-01-14,오가닉,iOS,동의,,False
U0000641,2025-02-05,오가닉,Android,동의,2025-03-27,False
U0000642,2025-01-21,오가닉,iOS,미동의,2025-05-09,False
U0000643,2025-04-07,퍼포먼스광고,iOS,동의,,False
U0000644,2025-04-01,퍼포먼스광고,Android,미동의,,False
U0000645,2025-01-01,오가닉,Android,동의,,False
U0000646,2025-03-30,퍼포먼스광고,iOS,동의,,False
U0000647,2025-02-09,오가닉,iOS,동의,,False
U0000648,2025-02-28,오가닉,iOS,미동의,,False
U0000649,2025-04-07,오가닉,iOS,동의,,False
U0000650,2025-03-31,퍼포먼스광고,Android,미동의,,False
U0000651,2025-02-07,퍼포먼스광고,iOS,동의,2025-03-03,False
U0000652,2025-02-08,퍼포먼스광고,iOS,동의,,False
U0000653,2025-02-16,오가닉,Android,동의,,False
U0000654,2025-04-04,오가닉,iOS,미동의,2025-04-22,False
U0000655,2025-03-20,오가닉,iOS,미동의,,False
U0000656,2025-04-30,오가닉,Android,동의,,False
U0000657,2025-03-02,오가닉,iOS,미동의,,False
U0000658,2025-05-14,퍼포먼스광고,iOS,동의,,False
U0000659,2025-02-12,오가닉,Unknown,동의,,False
U0000660,2025-03-12,퍼포먼스광고,iOS,미동의,,True
U0000661,2025-01-02,오가닉,iOS,동의,,False
U0000662,2025-04-03,오가닉,Android,동의,,False
U0000663,2025-02-09,오가닉,Android,미동의,2025-04-02,False
U0000664,2025-02-08,오가닉,iOS,동의,,False
U0000665,2025-02-22,퍼포먼스광고,iOS,동의,,False
U0000666,2025-01-10,오가닉,iOS,동의,,False
U0000667,2025-04-30,퍼포먼스광고,Android,미동의,2025-05-21,False
U0000668,2025-04-12,오가닉,iOS,동의,,False
U0000669,2025-03-02,퍼포먼스광고,iOS,미동의,,False
U0000670,2025-02-04,오가닉,Android,미동의,,False
U0000671,2025-05-07,오가닉,iOS,미동의,,False
U0000672,2025-05-20,퍼포먼스광고,iOS,동의,,False
U0000673,2025-02-02,오가닉,iOS,미동의,2025-03-17,False
U0000674,2025-02-11,퍼포먼스광고,Android,동의,,False
U0000675,2025-04-30,오가닉,Android,동의,,False
U0000676,2025-05-26,퍼포먼스광고,iOS,미동의,,False
U0000677,2025-02-21,오가닉,Android,동의,,False
U0000678,2025-04-19,오가닉,iOS,동의,2025-05-04,False
U0000679,2025-01-17,오가닉,iOS,동의,,False
U0000680,2025-03-09,오가닉,iOS,동의,,False
U0000681,2025-02-03,퍼포먼스광고,iOS,동의,,False
U0000682,2025-04-23,퍼포먼스광고,Android,동의,2025-05-19,False
U0000683,2025-02-05,퍼포먼스광고,iOS,미동의,2025-03-03,False
U0000684,2025-02-05,퍼포먼스광고,Android,동의,,False
U0000685,2025-04-04,오가닉,Android,동의,,False
U0000686,2025-03-16,오가닉,iOS,동의,2025-05-01,False
U0000687,2025-01-22,오가닉,iOS,동의,,False
U0000688,2025-05-01,퍼포먼스광고,iOS,미동의,,False
U0000689,2025-02-10,퍼포먼스광고,iOS,미동의,,False
U0000690,2025-03-11,퍼포먼스광고,Android,동의,,True
U0000691,2025-03-17,퍼포먼스광고,iOS,미동의,,False
U0000692,2025-02-26,퍼포먼스광고,Android,동의,,False
U0000693,2025-02-03,퍼포먼스광고,Android,동의,,False
U0000694,2025-05-24,퍼포먼스광고,iOS,미동의,,False
U0000695,2025-01-31,퍼포먼스광고,iOS,동의,,False
U0000696,2025-04-26,오가닉,iOS,동의,,False
U0000697,2025-01-30,퍼포먼스광고,Android,동의,2025-03-20,False
U0000698,2025-03-07,오가닉,iOS,동의,,False
U0000699,2025-02-06,퍼포먼스광고,Android,동의,2025-03-11,False
U0000700,2025-05-24,퍼포먼스광고,Android,동의,,False
U0000701,2025-01-15,오가닉,iOS,동의,,False
U0000702,2025-02-17,오가닉,Unknown,동의,2025-03-15,False
U0000703,2025-05-13,퍼포먼스광고,iOS,동의,,False
U0000704,2025-02-03,오가닉,iOS,미동의,,False
U0000705,2025-05-06,퍼포먼스광고,iOS,동의,,False
U0000706,2025-02-08,퍼포먼스광고,iOS,미동의,,False
U0000707,2025-02-10,퍼포먼스광고,iOS,동의,,False
U0000708,2025-04-06,오가닉,iOS,동의,2025-06-30,False
U0000709,2025-03-12,퍼포먼스광고,iOS,미동의,,True
U0000710,2025-02-04,퍼포먼스광고,iOS,미동의,,False
U0000711,2025-05-09,퍼포먼스광고,iOS,미동의,,False
U0000712,2025-04-05,퍼포먼스광고,iOS,동의,,False
U0000713,2025-03-30,퍼포먼스광고,Android,미동의,2025-04-17,False
U0000714,2025-02-05,오가닉,Android,미동의,,False
U0000715,2025-01-04,오가닉,Android,동의,,False
U0000716,2025-01-02,오가닉,iOS,동의,2025-03-09,False
U0000717,2025-04-23,오가닉,iOS,동의,2025-05-10,False
U0000718,2025-02-10,퍼포먼스광고,iOS,동의,,False
U0000719,2025-03-10,오가닉,Android,미동의,2025-05-14,True
U0000720,2025-05-20,오가닉,iOS,동의,,False
U0000721,2025-02-07,오가닉,iOS,동의,2025-04-15,False
U0000722,2025-02-12,오가닉,Unknown,미동의,,False
U0000723,2025-02-04,오가닉,iOS,동의,,False
U0000724,2025-02-11,오가닉,iOS,미동의,2025-05-27,False
U0000725,2025-01-25,퍼포먼스광고,iOS,동의,,False
U0000726,2025-04-25,퍼포먼스광고,iOS,동의,,False
U0000727,2025-01-27,오가닉,Android,동의,,False
U0000728,2025-04-29,퍼포먼스광고,Android,동의,,False
U0000729,2025-02-28,오가닉,Android,동의,,False
U0000730,2025-05-26,퍼포먼스광고,iOS,동의,,False
U0000731,2025-05-03,오가닉,Android,동의,,False
U0000732,2025-05-05,오가닉,iOS,동의,,False
U0000733,2025-05-21,퍼포먼스광고,iOS,동의,,False
U0000734,2025-02-15,퍼포먼스광고,iOS,미동의,,False
U0000735,2025-02-14,오가닉,iOS,동의,,False
U0000736,2025-02-09,오가닉,Android,동의,,False
U0000737,2025-02-20,퍼포먼스광고,Android,미동의,,False
U0000738,2025-02-25,오가닉,iOS,동의,,False
U0000739,2025-02-19,오가닉,Android,동의,,False
U0000740,2025-04-06,오가닉,iOS,미동의,2025-05-15,False
U0000741,2025-02-02,퍼포먼스광고,iOS,미동의,,False
U0000742,2025-01-13,퍼포먼스광고,Android,동의,,False
U0000743,2025-01-06,오가닉,iOS,동의,,False
U0000744,2025-03-11,퍼포먼스광고,Android,미동의,2025-05-23,True
U0000745,2025-02-06,오가닉,Android,미동의,,False
U0000746,2025-02-11,퍼포먼스광고,iOS,동의,,False
U0000747,2025-04-21,퍼포먼스광고,iOS,동의,,False
U0000748,2025-04-28,오가닉,iOS,미동의,,False
U0000749,2025-05-04,퍼포먼스광고,iOS,동의,,False
U0000750,2025-03-03,퍼포먼스광고,Android,미동의,,False
U0000751,2025-02-05,퍼포먼스광고,iOS,미동의,,False
U0000752,2025-04-28,퍼포먼스광고,iOS,동의,,False
U0000753,2025-05-05,퍼포먼스광고,iOS,미동의,,False
U0000754,2025-05-06,퍼포먼스광고,Android,미동의,,False
U0000755,2025-01-04,퍼포먼스광고,Unknown,동의,,False
U0000756,2025-03-11,퍼포먼스광고,iOS,동의,,True
U0000757,2025-05-24,퍼포먼스광고,iOS,미동의,,False
U0000758,2025-03-20,퍼포먼스광고,Android,미동의,,False
U0000759,2025-03-01,퍼포먼스광고,iOS,동의,,False
U0000760,2025-04-05,퍼포먼스광고,iOS,동의,,False
U0000761,2025-03-05,오가닉,iOS,동의,2025-05-15,False
U0000762,2025-02-24,퍼포먼스광고,Android,동의,,False
U0000763,2025-03-15,퍼포먼스광고,iOS,동의,,False
U0000764,2025-02-22,오가닉,iOS,동의,,False
U0000765,2025-05-18,퍼포먼스광고,iOS,동의,,False
U0000766,2025-04-04,퍼포먼스광고,Android,동의,,False
U0000767,2025-02-12,퍼포먼스광고,Android,미동의,,False
U0000768,2025-05-16,Unknown,iOS,동의,,False
U0000769,2025-02-10,퍼포먼스광고,Android,동의,,False
U0000770,2025-05-08,퍼포먼스광고,iOS,동의,,False
U0000771,2025-01-04,오가닉,iOS,동의,2025-03-31,False
U0000772,2025-01-09,퍼포먼스광고,iOS,동의,,False
U0000773,2025-03-13,퍼포먼스광고,iOS,동의,,True
U0000774,2025-02-03,퍼포먼스광고,Android,미동의,,False
U0000775,2025-03-12,퍼포먼스광고,Unknown,미동의,,True
U0000776,2025-05-24,퍼포먼스광고,iOS,미동의,,False
U0000777,2025-03-20,오가닉,iOS,미동의,2025-06-24,False
U0000778,2025-04-23,오가닉,iOS,동의,2025-05-29,False
U0000779,2025-03-25,오가닉,iOS,동의,2025-05-20,False
U0000780,2025-05-15,퍼포먼스광고,iOS,미동의,,False
U0000781,2025-01-13,오가닉,Android,미동의,,False
U0000782,2025-04-21,퍼포먼스광고,Android,동의,2025-05-28,False
U0000783,2025-02-10,오가닉,iOS,미동의,,False
U0000784,2025-02-01,오가닉,iOS,동의,,False
U0000785,2025-01-12,퍼포먼스광고,iOS,동의,,False
